kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
CAMK2A	CAMK	98	890	22	612	724	10819	1.645449748587746	0.7184819677747702	0.0000036088764870788772	0.000014178800199395698	5.442627981309293	4.84836051730721	0.5371799732784458	-0.8965225745420325	0.0008329461025584814	0.00467375313102259	3.0793830995760865	2.33033423089675	upregulated set	1.645449748587746	0.7184819677747702	0.0000036088764870788772	0.000014178800199395698	5.442627981309293	4.84836051730721
YSK1	STE	7	890	16	612	183	10819	0.46499048320746605	-1.1047269054836713	0.02013482095323544	0.03227963359169491	1.6960522279571	1.4910714036280392	1.545626629522483	0.6281918556198333	0.06802404789319039	0.1585483577818207	1.1673375281608815	0.7998382519654134	downregulated set	0.646986782512247	-0.6281918556198333	0.06802404789319039	0.1585483577818207	1.1673375281608815	0.7998382519654134
TTK	Other	48	890	22	612	525	10819	1.111422150882825	0.15240689891043854	0.2578174590763955	0.28826084907803634	0.5886876761067538	0.5402143384788545	0.7407967631497043	-0.43285030001231206	0.08946523449487867	0.18956619616747017	1.048345695412906	0.7222391043756627	upregulated set	1.111422150882825	0.15240689891043854	0.2578174590763955	0.28826084907803634	0.5886876761067538	0.5402143384788545
YSK4	STE	47	890	34	612	403	10819	1.4177182368193604	0.5035708338924374	0.015773648457150128	0.02583467828387291	1.8020678424006447	1.5877969423013536	1.4914529914529913	0.5767185066262475	0.01805699620158255	0.05947032444651645	1.743354493312468	1.2256996921557184	downregulated set	0.6704871060171921	-0.5767185066262475	0.01805699620158255	0.05947032444651645	1.743354493312468	1.2256996921557184
LKB1	CAMK	54	890	59	612	806	10819	0.8144338807260155	-0.2961305156217316	0.07040606857284329	0.09609476926834017	1.1523899057142577	1.0173002516625913	1.2940548014077426	0.37189871473774966	0.030857598430253663	0.09349852324366859	1.5106378770115056	1.0291952485092006	downregulated set	0.7727648001554077	-0.37189871473774966	0.030857598430253663	0.09349852324366859	1.5106378770115056	1.0291952485092006
CRIK	AGC	11	890	3	612	88	10819	1.5195224719101124	0.6036180107427674	0.13041282930555448	0.1622539559715261	0.8846796829710974	0.7898047057099666	0.6026626559714795	-0.7305774240122654	0.2747669933898833	0.3783372629410629	0.5610354384595856	0.42212088235856465	upregulated set	1.5195224719101124	0.6036180107427674	0.13041282930555448	0.1622539559715261	0.8846796829710974	0.7898047057099666
PHKG1	CAMK	25	890	11	612	162	10819	1.87595366902483	0.9076241976328673	0.0039840207371464875	0.007838690151658348	2.3996784097049524	2.1057565020391107	1.200365125474058	0.2634733096565482	0.3222238631058903	0.4190293155411363	0.4918422999458267	0.37775559246954066	upregulated set	1.87595366902483	0.9076241976328673	0.0039840207371464875	0.007838690151658348	2.3996784097049524	2.1057565020391107
PHKG2	CAMK	33	890	16	612	141	10819	2.845063351661487	1.5084607777024275	7.816940368709897e-7	0.0000032896290718320815	6.106963201032395	5.482853068961358	2.0060260510823715	1.0043403415050822	0.009925595182818077	0.035803039766593776	2.0032434415559286	1.4460800991155054	upregulated set	2.845063351661487	1.5084607777024275	7.816940368709897e-7	0.0000032896290718320815	6.106963201032395	5.482853068961358
IKKA	Other	88	890	63	612	1259	10819	0.8496773790506108	-0.23501293833895207	0.06246610445819199	0.08642570616818344	1.2043555768947491	1.0633570632325624	0.8846072980423304	-0.1768909503152246	0.17252211030640457	0.290412219015781	0.763155238163338	0.536985114764339	downregulated set	1.130445116395759	0.1768909503152246	0.17252211030640457	0.290412219015781	0.763155238163338	0.536985114764339
IKKB	Other	112	890	53	612	835	10819	1.6305295027921685	0.7053405454389569	0.000001002511008969361	0.000004104876158347519	5.998910849522351	5.386699940751022	1.122083284411569	0.16617976110566013	0.21838929701567594	0.3292137163967652	0.6607686496712031	0.4825220785893869	upregulated set	1.6305295027921685	0.7053405454389569	0.000001002511008969361	0.000004104876158347519	5.998910849522351	5.386699940751022
BUB1	Other	46	890	49	612	644	10819	0.868298555377207	-0.20373691131483687	0.19033121348257054	0.22439827893081274	0.7204899834858054	0.6489804783147949	1.3450731741972148	0.42768465990446664	0.027021398018068726	0.08270185454014974	1.568292185446248	1.0824847515414928	downregulated set	0.743453976469967	-0.42768465990446664	0.027021398018068726	0.08270185454014974	1.568292185446248	1.0824847515414928
CAMK2G	CAMK	131	890	55	612	1485	10819	1.0723633337116483	0.1007937965920894	0.2178737964957405	0.2491160767479599	0.661794998857062	0.6035982442915648	0.6547446138949408	-0.6109958082595928	0.0002982982401424637	0.0022044967503211345	3.525349308819203	2.656690537036633	upregulated set	1.0723633337116483	0.1007937965920894	0.2178737964957405	0.2491160767479599	0.661794998857062	0.6035982442915648
SBK	Other	22	890	24	612	413	10819	0.6475446853660527	-0.6269483420393809	0.021249829427482596	0.03378771377565869	1.672644551684276	1.4712411934931375	1.0272990552153063	0.038856223205586245	0.47912285321388276	0.5166342509744003	0.3195531136587045	0.28681680506147933	downregulated set	0.9734263795175156	-0.038856223205586245	0.47912285321388276	0.5166342509744003	0.3195531136587045	0.28681680506147933
IKKE	Other	81	890	72	612	646	10819	1.5242268758479147	0.6080776589334673	0.000266323643577485	0.0007336005818543449	3.5745902762218766	3.1345403328777968	1.9703150610089237	0.9784263406522632	1.311993422188593e-7	0.000002092284246963914	6.882068342334107	5.679379314784631	downregulated set	0.5075330437193826	-0.9784263406522632	1.311993422188593e-7	0.000002092284246963914	6.882068342334107	5.679379314784631
ACVR2B	TKL	49	890	29	612	1349	10819	0.4415513780494915	-1.179346778090292	1.2561052782345783e-11	1.902999496525386e-10	10.90097395945213	9.720561326613808	0.3800333822681531	-1.3958019439168199	1.64840370465941e-10	5.5496258056866805e-9	9.782936418103207	8.255736299040226	upregulated set	0.4415513780494915	-1.179346778090292	1.2561052782345783e-11	1.902999496525386e-10	10.90097395945213	9.720561326613808
ACVR2A	TKL	39	890	21	612	1164	10819	0.40729468319240125	-1.2958551133032683	2.2978952481366875e-11	3.0272272181974625e-10	10.63866977294674	9.518954980462027	0.31893487635604073	-1.648666226225648	4.6611434845315367e-11	1.7654080947663195e-9	10.331507527923206	8.753154886412844	upregulated set	0.40729468319240125	-1.2958551133032683	2.2978952481366875e-11	3.0272272181974625e-10	10.63866977294674	9.518954980462027
MTOR	PIKK	34	890	58	612	912	10819	0.45319091267494577	-1.141809162171635	8.456989499442124e-8	4.5758353898767204e-7	7.072784208646902	6.339529607150797	1.1242654225432862	0.16898267486670598	0.2015655660838847	0.314816322285655	0.6955836574300792	0.5019427588580003	downregulated set	0.8894696749970519	-0.16898267486670598	0.2015655660838847	0.314816322285655	0.6955836574300792	0.5019427588580003
BCKDK	PDHK	99	890	52	612	890	10819	1.3522042671379877	0.4353131049686169	0.002345119814662143	0.004934522943351592	2.6298349638157044	2.306754827408649	1.0328780201219065	0.04666988619120788	0.42880223225980074	0.4921480165709077	0.36774296245803306	0.3079042608255591	upregulated set	1.3522042671379877	0.4353131049686169	0.002345119814662143	0.004934522943351592	2.6298349638157044	2.306754827408649
NIK	STE	3	890	1	612	13	10819	2.8052722558340535	1.4881407933228312	0.11683307438556707	0.15064009165458223	0.9324341949822684	0.8220594287516997	1.3598541980894923	0.44345197576278356	0.5373582580669942	0.5450304325222814	0.26973607254232196	0.2635792476178443	upregulated set	2.8052722558340535	1.4881407933228312	0.11683307438556707	0.15064009165458223	0.9324341949822684	0.8220594287516997
PINK1	Other	43	890	92	612	1152	10819	0.4537462936953808	-1.1400422359974471	1.3350899727764264e-9	1.155806462146449e-8	8.87448946586221	7.937114881710181	1.4117930737109659	0.4975286485185762	0.0007153511014540124	0.004364002494525446	3.1454807498097717	2.3601150098347667	downregulated set	0.7083191004553181	-0.4975286485185762	0.0007153511014540124	0.004364002494525446	3.1454807498097717	2.3601150098347667
SNRK	CAMK	47	890	17	612	288	10819	1.983821004993758	0.9882818609780925	0.000029280531759618747	0.00010437648380193507	4.533421040381027	3.9813973375930147	1.0434992283950617	0.061429533711902684	0.46793136873740077	0.5155752899179361	0.3298178400121041	0.2877079053400618	upregulated set	1.983821004993758	0.9882818609780925	0.000029280531759618747	0.00010437648380193507	4.533421040381027	3.9813973375930147
BIKE	Other	68	890	50	612	722	10819	1.1449033583367052	0.1952258251059358	0.15026814312716913	0.1850863714127327	0.8231330801617062	0.7326255587627802	1.2242454691941411	0.2918928567914293	0.09061340058943755	0.19040049636736214	1.0428075708476046	0.7203319237597094	downregulated set	0.8168296515389593	-0.2918928567914293	0.09061340058943755	0.19040049636736214	1.0428075708476046	0.7203319237597094
